Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,tm,0,0,0,0,,,,,,,,,,5.5,0.0,1.78,6.9,,,-11.3,,,,16.36,-20.5,,,,108.05,1.07,123.5,,,0.78,134.37,129.62,1400000000.0,1400000000.0,1060000000.0,0.0,1.16,5.23,5.23,,1050000.0
0,0,tmk,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,tmo,0,0,0,0,,,,,,,,,,17.12,21.27,6.27,15.95,28500000000.0,71.78,35.9,11340000000.0,8359999999.999999,4880000000.0,12.19,154.3,7540000000.0,19.02,21110000000.0,66.32,2.93,80.3,6860000000.0,4470000000.0,0.98,472.22,407.75,1420000.0,396340000.0,395460000.0,0.15,91.4,2380000.0,1.96,0.6,2370000.0
0,0,trip,0,0,0,0,,,,,,,,,,-24.42,-21.39,-4.93,-15.73,823000000.0,6.05,-64.7,1470000000.0,-119000000.0,-201000000.0,-1.49,,446000000.0,3.32,517000000.0,56.94,2.65,6.75,-120000000.0,-112000000.0,1.21,20.86,20.6,2360000.0,121720000.0,87350000.0,21.41,80.75,9920000.0,5.66,9.88,11020000.0
0,0,trow,0,0,0,0,,,,,,,,,,35.92,43.25,16.45,26.66,5940000000.0,25.76,11.9,3230000000.0,2770000000.0,2080000000.0,8.89,17.8,2230000000.0,9.84,175300000.0,2.07,2.04,31.49,1940000000.0,1950000000.0,1.16,138.5,130.26,1090000.0,227550000.0,219360000.0,1.71,71.96,5230000.0,4.41,2.33,5450000.0
0,0,trv,0,0,0,0,,,,,,,,,,7.14,9.59,1.67,8.46,31650000000.0,124.45,3.3,7850000000.0,3790000000.0,2240000000.0,8.77,108.8,6910000000.0,27.29,7390000000.0,26.52,0.4,109.94,6030000000.0,9230000000.0,0.77,120.91,114.2,1500000.0,253310000.0,252450000.0,0.29,90.33,5840000.0,3.61,2.31,5180000.0
0,0,tsla,0,0,0,0,,,,,,,,,,1.97,6.11,2.74,5.59,28180000000.0,30.67,39.2,4070000000.0000005,4019999999.9999995,533000000.0,0.52,131.5,14530000000.0,15.33,15160000000.0,86.65,1.63,16.91,4350000000.0,2360000000.0,1.97,424.41,319.4,59110000.0,947900000.0,759520000.0,20.02,42.45,47800000.0,1.25,6.29,57130000.0
0,0,tsn,0,0,0,0,,,,,,,,,,4.96,8.91,7.09,14.42,43190000000.0,118.97,5.3,5380000000.0,5020000000.0,2140000000.0000002,5.86,87.5,1420000000.0,3.9,11870000000.0,76.09,1.86,42.37,3870000000.0,2520000000.0,0.68,59.12,60.84,2490000.0,294130000.0,286570000.0,2.51,83.8,4400000.0,2.16,1.76,6020000.0
0,0,tso,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,tss,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,twc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,twx,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,txn,0,0,0,0,,,,,,,,,,36.24,38.94,18.47,57.5,13740000000.0,14.86,1.2,9160000000.0,6380000000.0,4950000000.0,5.28,-5.1,5520000000.0,6.01,6800000000.0,81.65,4.24,9.07,5770000000.0,3950000000.0,1.09,149.75,134.81,4080000.0,917940000.0,916440000.0,0.23,86.52,12950000.0,3.05,1.41,13440000.0
0,0,txt,0,0,0,0,,,,,,,,,,2.26,5.6,2.72,4.86,12020000000.0,52.59,-16.1,2200000000.0,1070000000.0000001,272000000.0,1.18,-47.7,2520000000.0,11.0,5000000000.0,87.04,2.33,25.09,990000000.0,812000000.0,1.68,37.47,35.0,1310000.0,228880000.0,227740000.0,0.45,86.9,4280000.0,3.29,2.49,6140000.0
0,0,tyc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ua,0,0,0,0,,,,,,,,,,-16.6,-1.01,-0.6,-41.33,4510000000.0,9.95,0.2,2470000000.0,124440000.0,-748930000.0,-1.66,-61.9,865610000.0,1.9,2029999999.9999998,137.86,2.05,3.23,156860000.0,196800000.0,1.04,11.9,9.75,4470000.0,231680000.0,349980000.0,16.04,72.65,20450000.0,4.88,,25000000.0
0,0,unh,0,0,0,0,,,,,,,,,,6.62,9.49,8.22,26.35,252580000000.0,266.22,7.9,57600000000.0,26140000000.0,16730000000.0,17.41,-10.3,20810000000.0,21.93,43790000000.0,62.61,0.77,68.74,22280000000.0,16460000000.0,0.72,328.78,308.88,2950000.0,948820000.0,943290000.0,0.58,89.43,4880000.0,1.83,0.52,5010000.0
0,0,unm,0,0,0,0,,,,,,,,,,8.0,11.81,1.29,9.29,11920000000.0,58.43,1.2,3430000000.0,1520000000.0,953800000.0,4.67,-4.5,2190000000.0,10.76,3380000000.0,31.02,10.53,53.5,1760000000.0,197350000.0,1.69,18.88,17.57,2410000.0,203660000.0,202590000.0,0.78,91.92,7420000.0,3.21,4.18,7550000.0
0,0,unp,0,0,0,0,,,,,,,,,,27.4,40.77,7.95,30.51,19600000000.0,28.73,-10.8,11890000000.0,10200000000.0,5370000000.0,7.85,-12.3,2660000000.0,3.95,29660000000.0,172.46,1.06,25.48,8340000000.0,3380000000.0,1.1,196.1,182.48,2870000.0,673870000.0,672460000.0,0.16,81.15,4550000.0,1.38,0.68,3850000.0
0,0,ups,0,0,0,0,,,,,,,,,,5.71,7.52,6.53,82.0,80300000000.0,92.86,15.9,13640000000.0,8650000000.0,4580000000.0,5.27,11.8,9260000000.0,10.71,28770000000.0,513.18,1.29,6.47,12230000000.0,2710000000.0,1.02,168.34,138.03,3820000.0,715220000.0,714890000.0,0.01,69.51,6240000.0,1.52,0.87,7700000.0
0,0,urbn,0,0,0,0,,,,,,,,,,-0.81,0.78,0.52,-2.13,3550000000.0,36.25,-16.5,1250000000.0,137120000.0,-28850000.0,-0.3,-43.0,663360000.0,6.78,1490000000.0,110.51,1.65,13.81,327860000.0,22410000.0,1.58,24.02,20.09,2200000.0,97790000.0,69340000.0,42.1,74.42,6750000.0,4.16,9.9,7690000.0
0,0,usb,0,0,0,0,,,,,,,,,,25.7,33.28,0.96,9.23,19170000000.0,12.6,-4.1,21140000000.0,,4600000000.0,3.02,-17.2,48220000000.0,32.01,57270000000.0,,,30.92,4720000000.0,,1.1,39.66,37.28,6620000.0,1510000000.0,1500000000.0,0.09,75.28,13760000.0,2.13,0.91,11400000.0
0,0,utx,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,v,0,0,0,0,,,,,,,,,,49.74,64.51,11.48,30.65,21850000000.0,10.22,-16.9,21120000000.0,14860000000.0,10870000000.0,4.89,-29.4,20040000000.0,9.43,24070000000.0,66.47,1.9,14.65,10440000000.0,8320000000.0,0.92,199.91,197.09,8119999.999999999,1680000000.0,1680000000.0,0.1,96.6,23540000.0,2.99,1.4,25730000.0
0,0,vale,0,0,0,0,,,,,,,,,,9.07,0.0,7.52,6.79,,,42.4,64800000000.0,,,0.12,138.7,,,,61.16,1.64,6.71,,,0.79,11.14,10.76,29110000.0,5130000000.0,3950000000.0,0.0,19.57,72790000.0,3.07,,68940000.0
0,0,var,0,0,0,0,,,,,,,,,,8.5,13.41,6.2,13.95,3170000000.0,34.85,-3.2,1380000000.0,523700000.00000006,269200000.0,2.94,8.3,766100000.0,8.4,456100000.0,21.88,1.4,22.76,483500000.0,379150000.0,1.17,172.48,149.9,1230000.0,91160000.0,90920000.0,0.29,92.01,2210000.0,1.98,3.11,4680000.0
0,0,vfc,0,0,0,0,,,,,,,,,,-0.53,8.56,3.95,-2.53,8940000000.0,22.86,-18.0,5820000000.0,1040000000.0,-96000000.0,-0.13,-60.4,2680000000.0,6.86,6820000000.0,231.68,3.2,7.55,1320000000.0,1070000000.0000001,0.97,74.26,65.56,2290000.0,390000000.0,360910000.0,7.4,80.44,8850000.0,4.03,2.54,9660000.0
0,0,viab,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,vitc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,vlo,0,0,0,0,,,,,,,,,,-0.0,0.98,0.84,2.56,71240000000.0,175.04,-44.0,6530000000.0,3010000000.0,-10000000.0,-0.03,,4050000000.0,9.92,16420000000.000002,82.02,1.9,47.14,2560000000.0,-58250000.0,1.95,42.76,53.58,5160000.0,407790000.0,406130000.0,0.36,79.25,13670000.0,2.56,3.36,11680000.0
0,0,vmc,0,0,0,0,,,,,,,,,,12.55,18.52,5.09,10.72,4870000000.0,36.73,-7.7,1260000000.0,1280000000.0,614680000.0,4.58,-7.4,1080000000.0,8.18,3730000000.0,62.92,2.12,44.76,1120000000.0,627880000.0,0.7,142.45,125.32,1090000.0,132509999.99999999,132139999.99999999,0.18,91.94,1440000.0,1.51,1.23,2640000.0
0,0,vno,0,0,0,0,,,,,,,,,,6.53,13.45,0.75,-1.15,1590000000.0,8.31,-42.5,1080000000.0,581420000.0,53440000.0,0.28,-80.4,1410000000.0,7.38,8010000000.0,105.63,5.68,29.16,455930000.0,597830000.0,1.29,34.49,36.25,2160000.0,191260000.0,168240000.0,8.22,84.74,16230000.0,8.91,11.05,16070000.0
0,0,vprt,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,vrsn,0,0,0,0,,,,,,,,,,64.2,65.18,28.01,,1260000000.0,10.83,3.1,1050000000.0,864720000.0,805900000.0,6.93,11.1,1150000000.0,10.08,1790000000.0,,1.23,-12.13,728560000.0,538650000.0,0.85,202.34,206.65,114110000.0,114110000.0,106080000.0,1.32,92.8,1060000.0,1.85,1.2,1050000.0
0,0,vtr,0,0,0,0,,,,,,,,,,8.84,16.03,1.57,3.17,3850000000.0,10.31,-6.5,2049999999.9999998,1570000000.0,340140000.0,0.91,-85.0,588340000.0,1.57,12300000000.0,116.69,0.73,27.27,1510000000.0,1320000000.0,1.18,43.63,39.49,2710000.0,374570000.0,373140000.0,0.43,96.48,11180000.0,4.8,3.9,13000000.0
0,0,vz,0,0,0,0,,,,,,,,,,14.26,24.07,6.64,29.72,128370000000.0,31.02,-4.1,77140000000.0,47530000000.0,18310000000.0,4.42,-16.1,9010000000.0,2.18,138510000000.0,208.19,1.07,15.72,41470000000.0,12070000000.0,0.39,58.75,57.57,14830000.0,4139999999.9999995,4139999999.9999995,0.03,66.44,33460000.0,2.16,0.81,27020000.0
0,0,wag,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,wat,0,0,0,0,,,,,,,,,,21.96,28.49,15.6,1363.46,2300000000.0,36.75,2.9,1400000000.0,769870000.0,503930000.0,8.03,-8.2,397070000.0,6.4,1680000000.0,,1.79,-0.67,714920000.0,467400000.0,0.91,214.68,204.16,62050000.0,62050000.0,61710000.0,0.55,92.52,1750000.0,4.22,3.23,2270000.0
0,0,wdc,0,0,0,0,,,,,,,,,,-0.2,2.91,1.17,-0.35,16620000000.000002,55.44,-2.9,3780000000.0,2020000000.0,-34000000.0,-0.11,,3000000000.0,9.84,9610000000.0,100.41,2.03,31.5,934000000.0,461120000.0,1.63,39.2,40.48,6090000.0,304240000.0,303170000.0,0.52,79.69,7990000.0,1.18,2.97,10540000.0
0,0,wec,0,0,0,0,,,,,,,,,,16.61,24.04,3.12,11.61,7260000000.0,23.0,2.7,2670000000.0,2710000000.0,1200000000.0,3.81,13.9,13100000.0,0.04,13030000000.0,123.38,0.61,33.13,2450000000.0,-507460000.0,0.19,100.81,93.75,1150000.0,315440000.0,314750000.0,0.17,74.6,3660000.0,3.55,1.33,4150000.0000000005
0,0,wfc,0,0,0,0,,,,,,,,,,5.35,4.09,0.17,1.76,59440000000.0,14.39,-15.1,82460000000.0,,1610000000.0,0.38,-55.9,427100000000.0,103.3,289720000000.0,,,38.95,37240000000.0,,1.09,23.37,24.97,40730000.0,4130000000.0,4130000000.0,0.12,69.32,34780000.0,0.93,0.84,43690000.0
0,0,wfm,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,wgo,0,0,0,0,,,,,,,,,,2.61,5.32,5.55,8.42,2360000000.0,70.87,39.1,314580000.0,163320000.0,61440000.0,1.84,33.2,292580000.0,8.67,547750000.0,66.19,2.38,24.59,270430000.0,134960000.0,2.21,51.58,56.63,33750000.0,33750000.0,32150000.0,4.52,91.92,2700000.0,2.72,9.88,2700000.0
0,0,whr,0,0,0,0,,,,,,,,,,4.58,8.25,5.06,20.86,19040000000.0,303.18,3.9,3530000000.0,2130000000.0,872000000.0,13.79,10.9,3530000000.0,56.41,7730000000.0,180.76,1.02,54.37,2200000000.0,1810000000.0,2.04,192.96,159.78,62550000.0,62550000.0,62270000.0,0.45,97.33,3730000.0,4.53,8.26,4880000.0
0,0,win,0,0,0,0,,,,,,,,,,,,,,,,,2790000000.0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,wlp,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,wm,0,0,0,0,,,,,,,,,,10.03,17.1,6.18,21.59,15000000000.0,35.41,-2.7,5970000000.0,4200000000.0,1500000000.0,3.54,-21.2,703000000.0,1.66,10420000000.0,145.62,1.2,16.93,3670000000.0,1440000000.0,0.73,115.49,109.61,1600000.0,422610000.0,421760000.0,0.16,79.25,2650000.0,1.84,0.63,3270000.0
0,0,wmb,0,0,0,0,,,,,,,,,,2.83,32.05,3.42,0.11,7730000000.0,6.38,-3.3,4700000000.0,4200000000.0,231000000.0,0.18,39.8,70000000.0,0.06,22380000000.0,150.24,0.75,9.92,3370000000.0,649120000.0,1.77,19.48,19.89,9100000.0,1210000000.0,1210000000.0,0.15,88.43,22380000.0,2.48,2.07,23960000.0
0,0,wmt,0,0,0,0,,,,,,,,,,3.3,4.62,6.62,22.9,542030000000.0,191.16,5.6,129360000000.00002,36620000000.0,17900000000.0,6.27,79.4,16910000000.0,5.97,70240000000.0,86.51,0.79,26.57,33030000000.0,24890000000.0,0.4,143.51,132.63,9780000.0,2830000000.0,1420000000.0,50.99,30.34,15050000.0,2.46,1.08,15360000.0
0,0,wpo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,wpx,0,0,0,0,,,,,,,,,,-52.09,3.01,0.43,-19.32,2060000000.0,4.13,-6.0,1730000000.0,1160000000.0,-891000000.0,-2.15,,195000000.0,0.35,3210000000.0,70.65,1.0,8.09,1270000000.0,76120000.0,3.57,5.06,5.65,9290000.0,561020000.0,403370000.0,1.22,98.91,27160000.0,3.05,6.75,31060000.0
0,0,wtw,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,wu,0,0,0,0,,,,,,,,,,14.42,20.46,7.06,2964.56,4870000000.0,11.76,-3.7,2250000000.0,1230000000.0,702600000.0,1.69,69.3,1250000000.0,3.04,3270000000.0,4878.39,0.32,0.16,834900000.0,684010000.0,0.94,21.4,21.86,3820000.0,411120000.0,408950000.0,0.5,107.45,43310000.0,10.99,14.52,45030000.0
0,0,wy,0,0,0,0,,,,,,,,,,7.0,16.46,4.35,5.73,7020000000.0,9.4,26.3,1140000000.0,1640000000.0,491000000.0,0.66,185.9,787000000.0,1.05,6000000000.0,70.41,2.46,11.42,1380000000.0,1450000000.0,2.02,28.85,25.86,4350000.0,746420000.0,744120000.0,0.19,82.16,5880000.0,1.51,0.93,7000000.0
0,0,wyn,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,wynn,0,0,0,0,,,,,,,,,,-61.07,-27.47,-3.86,-363.48,3060000000.0,28.71,-77.5,4780000000.0,-138390000.0,-1870000000.0,-17.54,,3550000000.0,33.18,12920000000.0,,2.29,-1.2,-659890000.0,-717310000.0,2.21,77.55,80.63,3900000.0,107870000.0,96340000.0,9.48,73.16,10550000.0,3.1,11.22,10240000.0
0,0,x,0,0,0,0,,,,,,,,,,-18.81,-8.5,-4.69,-48.86,10000000000.0,54.34,-23.8,936000000.0,-257000000.0,-1880000000.0,-10.22,,1700000000.0,7.7,5120000000.0,146.23,1.72,15.65,137000000.0,-461500000.0,2.28,9.18,8.22,10610000.0,220380000.0,219080000.0,1.14,56.79,38510000.0,3.55,17.63,42330000.0
0,0,xel,0,0,0,0,,,,,,,,,,12.98,18.68,2.56,10.97,11380000000.0,21.64,5.6,4660000000.0,3990000000.0,1480000000.0,2.81,14.4,904000000.0,1.72,22460000000.0,163.05,0.87,26.22,2880000000.0,-1900000000.0,0.31,72.17,67.63,2170000.0,525460000.00000006,524320000.00000006,0.32,79.22,4890000.0,2.15,0.93,7650000.0
0,0,xl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,xlnx,0,0,0,0,,,,,,,,,,20.58,25.26,8.86,23.77,2970000000.0,12.03,-8.0,2140000000.0000002,936230000.0,611920000.0,2.45,-14.6,3100000000.0,12.63,2049999999.9999998,83.38,3.5,10.01,1160000000.0,842230000.0,0.88,118.05,103.0,3570000.0,245120000.0,244470000.0,0.2,88.16,3580000.0,0.66,1.88,5990000.0
0,0,xom,0,0,0,0,,,,,,,,,,1.7,-0.05,-0.02,1.61,195860000000.0,45.87,-28.4,77150000000.0,19560000000.0,3320000000.0,0.78,,8830000000.0,2.09,68800000000.0,37.27,0.86,41.96,17020000000.0,-3120000000.0,1.29,34.29,40.84,29530000.0,4230000000.0000005,4219999999.9999995,0.07,52.27,50510000.0,1.78,1.2,44810000.0
0,0,xray,0,0,0,0,,,,,,,,,,-2.35,8.73,2.13,-1.61,3370000000.0,15.32,-7.0,2190000000.0,619000000.0,-79200000.0,-0.36,-36.7,1270000000.0,5.82,2330000000.0,48.96,2.19,21.79,670800000.0,788400000.0,0.85,46.68,44.69,1280000.0,218560000.0,217680000.0,0.35,100.84,4770000.0,5.1,2.48,6310000.0
0,0,xrx,0,0,0,0,,,,,,,,,,12.38,8.89,2.79,7.08,7540000000.0,35.4,-18.9,3650000000.0,997000000.0,367000000.0,4.24,-59.3,3240000000.0,16.34,5410000000.0,95.54,1.97,26.45,751000000.0,603630000.0,1.76,19.65,17.86,2760000.0,198380000.0,160060000.0,4.84,90.01,6340000.0,2.74,4.19,6270000.0
0,0,xyl,0,0,0,0,,,,,,,,,,4.6,10.38,3.96,7.76,4870000000.0,27.07,-5.9,2049999999.9999998,760000000.0,224000000.0,1.23,-43.1,1600000000.0,8.89,3150000000.0,109.7,2.59,15.92,842000000.0,548880000.0,1.02,89.97,77.08,180230000.0,180230000.0,179440000.0,1.04,90.76,2690000.0,3.4,1.69,3640000.0
0,0,yhoo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,yum,0,0,0,0,,,,,,,,,,18.92,31.77,20.11,,5600000000.0,18.54,8.1,2830000000.0,1910000000.0,1060000000.0,3.44,11.0,1110000000.0,3.68,11250000000.0,,1.31,-26.22,1280000000.0,935250000.0,0.98,97.53,92.52,1540000.0,301670000.0,301030000.0,0.19,78.68,3480000.0,2.4,1.15,3330000.0
0,0,zion,0,0,0,0,,,,,,,,,,18.79,26.04,0.59,5.77,2330000000.0,14.16,-5.4,2800000000.0,,401000000.0,2.37,-21.2,4900000000.0,29.88,2880000000.0,,,43.3,899000000.0,,1.63,32.68,32.65,1820000.0,164010000.0,161540000.0,1.55,87.87,6060000.0,3.37,4.31,6390000.0
0,0,zlc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,zmh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,znga,0,0,0,0,,,,,,,,,,-21.55,11.87,3.0,-15.99,1760000000.0,1.79,45.8,797570000.0,315940000.0,-379930000.0,-0.39,,755430000.0,0.7,732960000.0,26.05,0.9,2.61,317310000.0,647880000.0,0.27,9.06,9.07,20210000.0,1080000000.0,1010000000.0,6.83,77.69,105680000.0,6.61,10.5,104170000.0
